sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.411987;4.544785;7.929001;2.279383;5.581355;7.734551;-1.287958;-0.930765;0.042934;82.8444;-220.5358;87.9387;2002.0;-0.1404;-6.282;-42.9413;333.5589;-32.5663;-5.4537;5.0;1005.41;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9416;2018-03-13 16:46:18:429
3.025681;4.958985;7.148484;3.634386;5.859249;6.97358;-0.729674;-1.017203;0.028821;100.056;-267.9602;54.186;2147.4836;-7.0404;-10.6323;-42.6407;326.5424;-35.5692;-21.0079;5.0;1005.3133;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9457;2018-03-13 16:46:18:470
4.124619;4.829697;6.188416;5.168818;6.343474;5.405003;-1.072311;-1.658408;0.297904;166.2798;-269.9133;43.6879;2147.4836;-15.8905;-11.232;-42.3416;325.7807;-37.6413;-32.6059;5.0;1005.3133;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9497;2018-03-13 16:46:18:510
4.232361;5.392334;2.922714;6.405006;6.671169;3.262178;-1.918014;-1.237138;-0.636688;159.6879;-277.0543;69.6893;2147.4836;-20.3903;-14.8315;-36.6409;305.3004;-42.5787;-56.5379;5.0;1005.2366;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9536;2018-03-13 16:46:18:549
5.858017;5.330094;-0.103546;6.968439;6.576177;2.089293;-1.328762;-1.450382;-1.983241;45.1855;-299.0884;93.1266;2147.4836;-26.6907;-18.5822;-29.4418;293.8035;-42.1121;-73.3101;5.0;1005.16;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9576;2018-03-13 16:46:18:589
10.25856;5.720337;-3.227981;7.745918;6.01329;0.107192;1.956874;-0.504835;-2.978379;-8.0371;-193.8025;66.0271;2147.4836;-33.2901;-16.9327;-23.8907;293.0992;-39.2788;-85.0138;5.0;1005.16;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9617;2018-03-13 16:46:18:630
8.266587;7.616547;-3.072357;7.803702;5.929851;-0.330871;1.233265;1.478867;-2.713562;-131.9378;-115.1895;1.2686;2147.4836;-37.1902;-14.9826;-19.9905;296.0811;-37.2771;-91.2913;5.0;1005.0999;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9656;2018-03-13 16:46:18:669
6.08786;8.507187;0.274735;7.981506;5.695614;0.161043;-2.576959;1.73561;-0.277387;-157.0843;41.6709;98.8032;2147.4836;-37.7899;-11.9827;-19.9905;301.9797;-36.8378;-91.1061;5.0;1005.0999;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9697;2018-03-13 16:46:18:710
7.49086;3.115448;0.923569;8.497029;4.621448;1.616507;-1.135202;-1.576683;-0.75598;-202.678;197.3722;181.6275;2147.4836;-37.1902;-8.5327;-20.7413;306.4567;-33.2024;-85.8706;5.0;1005.06;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9737;2018-03-13 16:46:18:750
8.187577;2.500137;2.66893;8.597169;3.474623;3.191563;-0.159533;-0.814444;-0.720346;-202.0678;209.7622;121.3863;2147.4836;-33.4396;0.7675;-28.3905;313.8344;-23.7916;-73.6398;5.0;1005.0633;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9776;2018-03-13 16:46:18:789
7.476502;0.678146;4.850052;8.176662;2.072861;5.001585;-0.801973;-1.347369;-0.355575;-207.4996;219.6493;113.6954;2147.4836;-28.0395;11.4182;-34.0912;322.4961;-15.1402;-62.1637;5.0;1005.1066;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9817;2018-03-13 16:46:18:830
7.49086;0.134674;7.474106;7.095091;0.289505;6.763598;0.218438;-0.25764;0.684195;-189.9217;314.8645;158.8617;2147.4836;-20.0897;18.9178;-34.3918;326.3256;-8.9372;-54.78;5.0;1005.1066;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9856;2018-03-13 16:46:18:869
4.897949;-0.643448;6.52121;4.922812;-1.445818;8.357388;0.049182;0.894376;-1.863929;-171.6111;355.0256;115.527;2147.4836;-9.8907;23.2681;-35.4416;329.1434;1.9207;-41.2741;5.0;1005.1767;55.37255;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9897;2018-03-13 16:46:18:910
3.164536;-2.482193;7.703949;3.459054;-2.353267;8.869469;-0.271043;0.153382;-1.54572;-157.6342;282.0884;50.4022;2147.4836;-2.6901;28.2181;-34.9915;328.6823;11.3052;-25.6462;5.0;1005.24;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9937;2018-03-13 16:46:18:950
0.741608;-4.967376;10.600922;1.4189;-3.435935;9.074771;-0.175883;-1.233668;1.440992;-120.7691;274.7034;20.373;2147.4836;0.4593;29.8676;-32.1411;338.7575;18.489;-13.0337;5.0;1005.24;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9976;2018-03-13 16:46:18:989
-0.366898;-5.506073;11.07019;-0.225789;-3.949956;8.973142;0.433203;-1.440502;2.316764;-26.4692;237.4108;-7.1541;2147.4836;6.6101;33.7677;-28.241;338.492;23.0058;-2.1898;5.0;1005.3033;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10017;2018-03-13 16:46:19:030
-1.482605;-5.944214;11.120468;-1.719443;-3.896436;8.833555;-0.316735;-2.212011;2.18966;28.1566;223.3728;-22.1687;2147.4836;10.2097;33.6182;-27.3407;342.4991;23.8159;7.8294;5.0;1005.41;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10056;2018-03-13 16:46:19:069
-4.020462;-6.181228;11.807602;-2.644189;-3.709474;8.68438;-0.968888;-2.705735;3.029835;75.5207;261.2144;42.3459;2147.4836;14.1098;33.4686;-26.1414;343.4601;22.226;16.9343;5.0;1005.41;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10096;2018-03-13 16:46:19:109
-4.322128;-4.067154;9.667191;-4.463558;-2.995714;8.201995;0.283851;-1.024433;1.353599;81.3188;182.7842;54.9799;2147.4836;19.6594;30.7678;-23.7411;338.371;19.1938;25.6117;5.0;1005.5534;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10137;2018-03-13 16:46:19:150
-5.05954;-3.339325;9.492416;-5.66249;-2.121441;7.720498;0.564396;-0.901073;1.423029;123.4942;163.8633;83.5438;2147.4836;23.5596;28.5187;-22.9919;340.2531;14.5343;33.7933;5.0;1005.69;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10176;2018-03-13 16:46:19:189
-5.459366;-2.106308;8.57782;-6.372812;-1.321751;7.335572;1.211231;-0.88152;1.129381;129.1087;159.0418;110.1555;2147.4836;28.5095;23.8678;-20.8908;337.927;10.2024;38.6206;5.0;1005.69;49.6353;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10216;2018-03-13 16:46:19:229
-5.555145;0.366913;6.95456;-7.314054;-0.061167;6.532324;1.83691;0.40169;0.394873;103.4132;173.6289;114.5505;2147.4836;32.4097;19.9677;-19.6915;342.0622;0.3574;48.2313;5.0;1005.74;49.73145;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10256;2018-03-13 16:46:19:269
-7.927795;1.092346;4.519654;-7.887241;0.612411;5.79541;0.027726;0.077068;-1.281558;41.768;88.1188;34.4722;2147.4836;34.6603;16.8182;-16.6916;337.2941;-2.7764;52.4134;5.0;1005.66;49.73145;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10296;2018-03-13 16:46:19:309
-10.264542;1.420349;3.169327;-7.683753;1.077202;5.997495;-2.490394;0.148972;-3.088771;81.9903;-156.0221;44.299;1994.0;35.1105;14.8682;-16.5405;338.7367;-5.4687;53.3871;5.0;1005.66;49.73145;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;10337;2018-03-13 16:46:19:350
-8.176788;0.761948;7.701554;-6.602882;1.616821;7.068113;-1.074437;-0.770583;-0.935637;130.5128;-422.0738;46.7399;1962.0;34.2102;12.468;-21.9406;331.781;-9.4897;43.051;5.0;1005.5167;49.73145;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 20;10377;2018-03-13 16:46:19:390
-3.299805;2.215225;12.05899;-3.580121;2.861898;8.669641;-1.602966;-0.282518;2.069313;174.8249;-465.5308;58.8249;1931.0001;21.3104;6.7673;-35.7407;343.172;-16.9677;22.4381;5.0;1005.3567;49.73145;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10417;2018-03-13 16:46:19:430
-1.640625;4.250305;5.881958;-1.183286;3.864352;8.935156;-0.54518;-0.182755;-1.881416;80.3423;-375.931;91.5398;1931.0001;12.7594;1.8173;-40.6906;337.9485;-23.207;7.5438;5.0;1005.3567;49.73145;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10456;2018-03-13 16:46:19:469
2.793442;5.030808;7.98645;1.536155;4.097695;8.776077;0.854194;0.854555;-1.243131;-15.8495;-350.1131;5.9686;1896.0;3.9093;0.618;-42.3416;338.1357;-24.8691;-4.6259;5.0;1005.23;49.73145;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10496;2018-03-13 16:46:19:509
2.542053;3.924683;8.412628;3.165408;4.232373;8.260606;-0.492908;-0.390548;0.174356;58.8581;-252.7017;-58.546;2147.4836;-5.9906;-0.1328;-43.3914;338.4284;-24.7227;-17.3323;5.0;1005.18;49.73145;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10537;2018-03-13 16:46:19:550
1.249176;4.204819;5.750275;4.702235;4.764425;7.166563;-2.990775;-0.542406;-1.603272;64.3511;-309.2202;-23.8779;2147.4836;-13.6398;-1.0315;-42.3416;338.4215;-28.0612;-28.5301;5.0;1005.18;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10577;2018-03-13 16:46:19:590
5.067932;4.800965;4.138977;5.678729;5.008189;6.232212;-0.73599;-0.261034;-1.870418;30.5372;-231.8881;-1.5387;2147.4836;-17.8406;-3.8818;-40.0909;338.4215;-28.0612;-28.5301;5.0;1005.2134;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10617;2018-03-13 16:46:19:630
2.819779;4.413101;3.645767;6.607743;4.806478;5.422721;-3.510275;-0.553787;-1.946767;-34.7704;-131.1807;73.168;2147.4836;-26.2405;-3.7323;-36.0413;327.155;-29.3487;-50.6256;5.0;1005.25;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10656;2018-03-13 16:46:19:669
7.356797;3.527252;2.137421;7.536927;3.889099;4.923416;-2.413729;-0.11487;-3.421262;-64.9823;-116.3488;150.3778;2147.4836;-28.2028;0.5676;-33.8364;323.2127;-23.3644;-56.8459;5.0;1005.25;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10697;2018-03-13 16:46:19:710
9.961685;3.850464;3.485352;7.935686;3.120249;4.843484;2.610275;0.914008;-1.291573;-93.4247;17.2571;130.4192;2147.4836;-28.8025;5.0674;-31.5872;325.7402;-18.5527;-58.6025;5.0;1005.2333;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10736;2018-03-13 16:46:19:749
6.056732;1.429932;3.080734;7.964396;1.930316;5.386342;-1.722175;-0.088707;-2.657631;-153.4832;112.35;179.6132;2147.4836;-28.2028;8.9676;-31.5872;325.7402;-18.5527;-58.6025;5.0;1005.2067;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10777;2018-03-13 16:46:19:790
9.162018;-1.771118;8.089401;7.657575;0.441536;6.110399;-0.197234;-1.305814;0.136248;-139.6287;220.138;202.4411;2147.4836;-25.3525;17.9672;-32.7866;333.9395;-6.545;-53.5671;5.0;1005.2067;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10817;2018-03-13 16:46:19:830
7.373551;-2.386429;7.713516;6.004701;-1.572961;7.592084;1.478887;-0.787844;0.155492;-113.2618;349.8989;201.6473;2147.4836;-16.2033;22.0169;-35.1868;329.243;2.452;-47.5482;5.0;1005.2;51.09407;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10856;2018-03-13 16:46:19:869
4.64177;-2.053635;7.907456;3.720031;-2.897788;8.598522;0.968287;0.436076;-0.552066;-111.2475;288.7415;123.8885;2147.4836;-4.0527;26.2177;-34.7366;328.0764;12.3119;-32.8601;5.0;1005.2;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10897;2018-03-13 16:46:19:910
4.000122;-4.656128;11.283279;1.899876;-3.506459;8.959107;1.611566;-1.069985;2.446686;-64.1894;357.6502;24.9506;2147.4836;1.1963;28.7674;-33.8364;322.7183;18.3682;-20.7077;5.0;1005.2;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10936;2018-03-13 16:46:19:949
2.257141;-5.094269;8.130112;-1.006752;-3.820441;8.975582;3.255218;-1.250357;-1.12938;-32.0846;325.3015;-0.257;2147.4836;8.847;30.4184;-28.8864;324.6617;20.9504;-11.9728;5.0;1005.2166;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;10977;2018-03-13 16:46:19:990
-1.633438;-6.181228;13.119629;-2.067133;-3.912607;8.751506;1.518789;-1.741779;3.990312;33.6504;234.4812;-84.9129;2147.4836;16.6473;31.6177;-25.8865;332.0912;22.9282;6.3999;5.0;1005.27;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11017;2018-03-13 16:46:20:030
-5.552749;-6.174057;10.893021;-3.036416;-3.470773;8.654727;-2.161346;-2.727677;2.118206;147.1142;112.899;-64.2217;2147.4836;17.0975;32.2174;-24.9863;333.5972;23.1956;16.0149;5.0;1005.27;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11056;2018-03-13 16:46:20:069
-5.413879;-5.292984;11.285675;-3.271714;-2.421885;8.921925;-2.046324;-2.851563;2.243094;196.0039;-13.8711;-56.1042;2147.4836;17.247;30.1178;-26.6373;340.6495;18.8065;20.2096;5.0;1005.3867;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11097;2018-03-13 16:46:20:110
-4.633377;-2.963425;11.302429;-2.717279;-1.504846;9.301733;-2.176175;-2.262634;1.366732;238.1181;-207.2915;-56.3481;2147.4836;16.7969;25.7675;-31.7368;342.2631;11.7076;18.7338;5.0;1005.4966;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11136;2018-03-13 16:46:20:149
-4.415497;-1.00737;9.949707;-1.163209;0.105751;9.736844;-3.889857;-1.479374;0.539339;281.27;-258.0111;-40.9068;2147.4836;14.5462;20.517;-35.7864;335.4491;2.0213;9.3147;5.0;1005.4966;47.35639;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11177;2018-03-13 16:46:20:190
-2.552811;2.483383;8.108567;0.564803;2.215275;9.536453;-2.995736;-0.027492;-1.237406;264.9125;-202.8966;6.2737;2147.4836;4.7974;11.0672;-42.3874;343.4516;-8.9753;-0.2379;5.0;1005.51;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11217;2018-03-13 16:46:20:230
0.13588;3.436279;6.774994;1.88299;3.65213;8.904307;-2.027041;-0.349771;-2.300593;165.1809;-222.245;24.8282;2147.4836;-3.6026;2.0676;-42.5369;343.5866;-16.8209;-6.4055;5.0;1005.4167;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11257;2018-03-13 16:46:20:270
3.691269;4.748291;6.633728;3.506366;4.559897;7.942489;0.149983;0.201269;-1.44601;128.7433;-244.7669;4.8697;2147.4836;-7.5027;-0.9323;-43.5867;338.2311;-25.945;-19.7621;5.0;1005.4167;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11296;2018-03-13 16:46:20:309
3.119049;5.811325;4.78302;4.323406;5.035368;7.21967;-1.078267;0.550679;-2.227547;83.028;-188.4922;-11.7929;2147.4836;-12.3032;-2.1317;-42.3874;338.2311;-25.945;-19.7621;5.0;1005.31;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11337;2018-03-13 16:46:20:350
2.822174;4.889557;4.280228;5.179898;5.412195;6.328285;-2.467774;-0.373676;-2.0229;56.599;-185.6238;6.3349;2147.4836;-19.8029;-5.2826;-37.7365;335.7221;-33.4968;-39.3014;5.0;1005.28;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;15 / 20;11376;2018-03-13 16:46:20:389
3.470993;4.796173;2.020111;6.084838;5.36705;5.508167;-2.620119;-0.544519;-3.470603;-6.877;-127.0909;93.1266;2147.4836;-22.8027;-7.0816;-38.0371;335.7221;-33.4968;-39.3014;5.0;1005.28;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11416;2018-03-13 16:46:20:429
5.915482;3.97258;1.991379;6.872051;4.68121;5.19919;-1.071259;-0.591084;-2.722446;-73.8325;-79.6664;142.3818;2147.4836;-27.153;-4.0817;-36.087;324.0616;-28.5125;-52.8899;5.0;1005.2634;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11457;2018-03-13 16:46:20:470
6.921051;2.792236;2.434311;7.674725;3.4313;5.049275;-1.148113;-0.895518;-2.960821;-121.013;-78.6899;157.3361;2147.4836;-29.2526;0.8682;-32.7866;324.0616;-28.5125;-52.8899;5.0;1005.2634;42.53888;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11497;2018-03-13 16:46:20:510
10.725433;2.825745;5.518036;7.978554;2.572988;5.088496;2.583573;0.406675;0.171895;-85.6123;-3.0066;115.2822;2147.4836;-29.1031;7.1671;-32.637;329.1981;-20.4809;-56.6587;5.0;1005.2366;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11536;2018-03-13 16:46:20:549
6.394318;0.749985;4.320938;7.863307;1.458422;5.675544;-1.430689;-0.469362;-1.533287;-145.1217;165.9388;163.0118;2147.4836;-28.3539;12.8677;-32.637;329.5614;-11.1873;-56.0574;5.0;1005.24;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11577;2018-03-13 16:46:20:590
7.363968;-1.474228;7.940964;6.87511;-0.342395;6.984699;0.004717;-1.018588;-0.129773;-156.8404;256.5152;191.8818;2147.4836;-23.4039;17.8177;-33.2367;336.3125;-5.2881;-51.627;5.0;1005.24;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11616;2018-03-13 16:46:20:629
5.702393;-2.747955;8.704712;4.783376;-1.840225;8.360817;1.267233;-0.854722;0.44786;-127.1775;440.0478;175.0968;2147.4836;-10.9528;23.3673;-35.4874;326.9168;7.7717;-36.185;5.0;1005.2634;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11656;2018-03-13 16:46:20:669
4.356858;-3.396774;8.891464;1.936471;-3.161075;9.078991;2.402394;-0.311873;-0.098986;-152.4463;355.7583;87.6336;2147.4836;0.7462;29.5181;-35.1868;329.9615;16.3412;-17.1086;5.0;1005.3167;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11696;2018-03-13 16:46:20:709
0.265167;-5.711975;10.785278;0.522324;-3.796039;9.027051;0.709848;-1.712077;1.328008;-96.1105;293.0752;-11.7929;2147.4836;6.897;31.6177;-30.8365;333.5961;22.7734;-3.3116;5.0;1005.3167;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11737;2018-03-13 16:46:20:750
-2.959823;-5.113418;11.211441;-1.203119;-4.209329;8.775218;-1.395672;-1.240997;1.964608;-23.5396;249.3734;-6.7878;2147.4836;13.8016;32.2128;-25.6989;328.738;25.4188;7.8068;5.0;1005.3766;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11776;2018-03-13 16:46:20:789
-3.520065;-4.857239;12.078156;-2.353237;-4.200064;8.543543;-0.339003;-1.002815;3.792458;96.6997;53.0241;-62.5125;2147.4836;15.3015;33.2642;-23.5992;336.0444;25.3589;15.3997;5.0;1005.3934;39.99187;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11816;2018-03-13 16:46:20:829
-3.766678;-5.123001;11.434113;-2.078152;-3.312355;8.993329;-1.669358;-1.877402;2.353924;218.1595;-55.4353;-93.458;2147.4836;15.9012;32.663;-25.9994;335.4238;19.7408;13.0114;5.0;1005.3934;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11856;2018-03-13 16:46:20:869
-3.883987;-4.732742;11.067795;-1.827849;-1.505319;9.516479;-1.968709;-2.885368;1.244381;274.373;-7.523;-23.5728;2147.4836;13.3514;25.1633;-32.2998;338.8578;12.701;11.1816;5.0;1005.4333;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11897;2018-03-13 16:46:20:910
-1.784271;-0.753586;10.591354;-1.561492;-0.202684;9.679414;-0.452596;-1.286509;0.94;257.8931;-99.6862;-8.8633;2147.4836;13.0524;21.4142;-36.3495;338.8578;12.701;11.1816;5.0;1005.48;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11936;2018-03-13 16:46:20:949
-2.296631;1.264725;8.898651;-0.688898;1.685732;9.636085;-1.536024;-0.518139;-0.88062;249.8979;-115.2499;-35.3526;2147.4836;11.5524;15.2634;-40.3992;340.6493;-2.5303;7.5199;5.0;1005.48;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;11976;2018-03-13 16:46:20:989
-1.010941;2.888001;7.991242;-0.030205;3.236235;9.257227;-1.281841;-0.46853;-1.620668;173.8483;-72.7694;28.2466;2147.4836;5.5527;5.3635;-42.0486;339.2838;-9.8981;4.0892;5.0;1005.4766;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12016;2018-03-13 16:46:21:029
-0.046082;4.449021;6.8564;0.661578;4.086496;8.890064;-0.476203;0.218122;-1.979449;104.5122;-179.2757;22.3261;2147.4836;4.5013;2.8137;-43.2495;341.9422;-19.269;0.1869;5.0;1005.42;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12057;2018-03-13 16:46:21:070
-1.930313;3.948639;6.767807;2.019426;4.603238;8.420362;-3.462756;-0.32307;-2.131686;82.8444;-223.0379;39.2938;2147.4836;-3.4485;-1.387;-43.2495;341.6909;-24.6268;-4.256;5.0;1005.42;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12097;2018-03-13 16:46:21:110
2.616272;3.680481;6.648102;3.074675;4.955916;7.883887;-1.364892;-1.552316;-1.00064;145.1611;-213.1509;62.182;2147.4836;-6.4484;-4.3869;-43.399;333.5076;-29.0943;-17.2528;5.0;1005.33;38.29318;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12136;2018-03-13 16:46:21:149
3.607468;5.39473;4.170105;4.537829;5.683393;6.578568;-0.939159;-0.490731;-2.133084;161.3359;-265.3969;13.0484;2147.4836;-10.9482;-6.337;-43.2495;327.4696;-33.5719;-29.8925;5.0;1005.3133;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12177;2018-03-13 16:46:21:190
4.981735;5.796952;2.530075;5.748597;6.365814;4.753991;-1.274697;-0.634016;-2.140649;149.007;-266.7397;0.5368;2147.4836;-19.7983;-12.7869;-36.3495;322.5307;-38.9407;-45.0155;5.0;1005.3133;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12217;2018-03-13 16:46:21:230
6.516419;7.099396;0.712875;6.450614;6.639024;3.237797;-0.021101;0.002267;-2.143494;106.4041;-162.7355;42.651;2147.4836;-25.798;-14.5859;-31.9992;316.7321;-42.2703;-59.0709;5.0;1005.3;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12256;2018-03-13 16:46:21:269
7.682404;7.180802;0.23642;7.01696;6.217088;2.877579;0.587731;0.9666;-2.792648;-44.292;60.5314;138.2317;2147.4836;-28.3478;-15.036;-29.7501;307.4872;-41.2483;-67.942;5.0;1005.28;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12296;2018-03-13 16:46:21:309
8.71669;4.250305;4.409516;7.22156;5.413821;3.835361;1.475823;-0.79851;-0.473676;-137.1869;258.2848;176.3181;2147.4836;-28.4973;-12.6358;-30.3497;308.3739;-33.5082;-62.0273;5.0;1005.28;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12337;2018-03-13 16:46:21:350
7.229904;3.618225;5.728729;6.706902;4.10354;5.860787;0.579507;-0.422282;-0.377191;-142.7411;340.9875;147.5706;2147.4836;-21.2982;-3.4866;-38.2996;314.1336;-24.7364;-48.8516;5.0;1005.26;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;12376;2018-03-13 16:46:21:389
5.94661;2.231995;7.378327;5.350136;2.832182;7.715256;0.531575;-0.557131;-0.45099;-107.0362;213.9124;44.1766;2147.4836;-11.5479;2.3636;-42.4988;314.1336;-24.7364;-48.8516;5.0;1005.3;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12416;2018-03-13 16:46:21:429
4.742325;1.513733;8.405441;4.031602;2.070882;8.696438;0.58067;-0.51002;-0.266845;-116.7405;288.0089;44.9704;2147.4836;-8.9981;5.6641;-42.7994;316.3397;-16.7863;-34.7393;5.0;1005.3;42.7405;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12457;2018-03-13 16:46:21:470
2.652176;1.180939;8.149262;2.195884;1.30563;9.468041;0.610553;-0.029673;-1.565439;-159.6485;474.5323;66.6985;2147.4836;7.0526;10.7636;-42.4988;320.6114;-12.191;-24.8721;5.0;1005.4;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12496;2018-03-13 16:46:21:509
